file_name,original_size,compressed_size,compression_ratio,latency_ms,is_large_file,bug_triggered,checksum_ok,failed
medium_bin_2.bin,250000,250098,1.000392,2326.651,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2338.127,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2317.05,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2336.19,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2317.314,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2326.044,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2337.184,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2331.481,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2313.25,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2349.502,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2314.137,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2350.593,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2337.51,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2327.697,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2328.152,0,0,1,0
small_text_4.txt,30000,22740,0.758,2334.81,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2337.306,0,0,1,0
small_text_5.txt,40000,30320,0.758,2352.301,0,0,1,0
small_text_4.txt,30000,22740,0.758,2329.184,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2354.942,0,0,1,0
small_text_5.txt,40000,30320,0.758,2330.387,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2426.973,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2485.777,1,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2385.272,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2476.746,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2497.049,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2636.412,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2700.378,1,0,1,0
stupid3.txt,27,27,1.0,2313.936,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2549.923,1,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2557.898,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2511.606,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2545.402,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2538.298,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2553.843,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2770.507,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2767.506,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2335.377,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2378.04,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2439.936,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2452.964,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,2432.627,0,0,1,0
large_1.bin,5000000,5001548,1.0003096,2427.856,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2371.938,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2373.112,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2425.24,1,0,1,0
large_3.bin,20000000,20006123,1.00030615,2439.47,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2580.789,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2777.699,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3318.256,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3378.776,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3589.489,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3644.48,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2716.307,0,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2807.236,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2814.847,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2855.12,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2820.836,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2839.371,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2840.081,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2854.984,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2826.302,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2865.753,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2812.77,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2905.979,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2888.932,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2824.12,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2854.117,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2851.243,0,0,1,0
small_text_4.txt,30000,22740,0.758,2804.513,0,0,1,0
small_text_5.txt,40000,30320,0.758,2804.54,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2855.072,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2760.804,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2826.579,1,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2806.23,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2994.789,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2808.157,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2639.086,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2651.915,1,0,1,0
stupid3.txt,27,27,1.0,2431.725,0,0,1,0
stupid3.txt,27,27,1.0,2328.659,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2542.856,1,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2574.545,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2508.675,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2523.99,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2558.403,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2567.543,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2780.556,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2784.349,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2364.553,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2375.054,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2452.288,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2483.102,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,2478.375,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2370.141,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2471.103,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2560.985,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,2723.109,1,0,1,0
large_2.bin,10000000,10003073,1.0003073,2411.646,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2497.675,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,2894.975,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2338.657,0,0,1,0
large_4.bin,50000000,50015273,1.00030546,2574.866,1,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2313.266,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2329.984,0,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,2700.806,1,0,1,0
medium_text_3.txt,500000,378799,0.757598,2326.924,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2313.388,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2334.729,0,0,1,0
large_6.bin,100000000,100030523,1.00030523,2848.735,1,0,1,0
small_text_1.txt,5000,3818,0.7636,2346.719,0,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2319.988,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2327.988,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2338.606,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2311.062,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2316.636,0,0,1,0
small_text_4.txt,30000,22740,0.758,2329.973,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2317.175,0,0,1,0
small_text_5.txt,40000,30320,0.758,2328.082,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2425.397,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2712.94,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2725.286,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2833.938,1,0,1,0
small_text_1.txt,5000,3818,0.7636,2720.543,0,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2527.819,1,0,1,0
small_text_2.txt,10000,7596,0.7596,2370.852,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2335.26,0,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2624.136,1,0,1,0
small_text_4.txt,30000,22740,0.758,2326.138,0,0,1,0
stupid3.txt,27,27,1.0,2330.033,0,0,1,0
small_text_5.txt,40000,30320,0.758,2327.43,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2596.597,1,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2406.856,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2505.093,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2488.26,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2569.221,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2626.119,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2759.533,1,0,1,0
stupid3.txt,27,27,1.0,2339.205,0,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2366.141,1,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2571.881,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2447.532,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2520.751,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2566.055,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2768.429,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2343.294,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2455.624,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,2426.23,0,0,1,0
large_1.bin,5000000,5001548,1.0003096,2419.022,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2389.171,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2383.227,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2433.518,1,0,1,0
large_3.bin,20000000,20006123,1.00030615,2458.039,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2591.949,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2579.059,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,2700.813,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,2693.368,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,2823.019,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,2831.257,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2335.922,0,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2334.377,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2332.127,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2341.876,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2334.385,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2321.641,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2340.907,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2342.215,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2336.909,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2347.785,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2337.366,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2308.181,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2346.778,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2325.169,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2327.54,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2353.347,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2338.86,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2331.296,0,0,1,0
small_text_4.txt,30000,22740,0.758,2331.875,0,0,1,0
small_text_4.txt,30000,22740,0.758,2318.217,0,0,1,0
small_text_5.txt,40000,30320,0.758,2337.933,0,0,1,0
small_text_5.txt,40000,30320,0.758,2330.248,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2326.026,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2314.842,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2380.088,1,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2420.459,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2501.873,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2476.183,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2632.669,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,2624.973,1,0,1,0
stupid3.txt,27,27,1.0,2324.778,0,0,1,0
stupid3.txt,27,27,1.0,2325.336,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2541.265,1,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,2531.868,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2522.749,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2526.528,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2556.038,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,2547.948,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2774.522,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,2761.984,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2348.072,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2345.326,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2446.208,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2443.044,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,2514.591,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2395.667,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2426.365,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2598.615,1,1,0,1
large_5.bin,75000000,75022898,1.0003053066666667,2700.29,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3652.866,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2721.216,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2896.774,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2712.625,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2794.082,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2809.432,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2726.401,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2697.296,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2673.036,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2702.281,0,0,1,0
small_text_4.txt,30000,22740,0.758,2702.018,0,0,1,0
small_text_5.txt,40000,30320,0.758,2711.503,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2692.108,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2743.72,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2936.226,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3312.951,1,1,0,1
stupid3.txt,27,27,1.0,2722.391,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3154.287,1,1,0,1
stupid5.txt,104952993,664104,0.00632763279080569,2998.413,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,3122.448,1,1,0,1
stupid7.txt,247805617,1564312,0.00631265755368249,3255.121,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2722.675,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2993.315,1,1,0,1
large_1.bin,5000000,5001548,1.0003096,2976.689,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2822.958,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2922.888,1,1,0,1
large_4.bin,50000000,50015273,1.00030546,3133.16,1,1,0,1
large_5.bin,75000000,75022898,1.0003053066666667,3339.458,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3523.236,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2725.559,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2685.978,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2679.689,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2708.029,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2676.425,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2708.834,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2710.894,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2696.238,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2757.928,0,0,1,0
small_text_4.txt,30000,22740,0.758,2738.611,0,0,1,0
small_text_5.txt,40000,30320,0.758,2728.124,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2684.068,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2803.477,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2961.466,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3176.569,1,0,1,0
stupid3.txt,27,27,1.0,2724.013,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3029.738,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,3052.174,1,1,0,1
stupid6.txt,119367250,754945,0.00632455719638343,3033.819,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3550.035,1,1,0,1
stupid8.txt,11843716,77406,0.006535617706469828,2768.445,1,1,0,1
stupid9.txt,70150854,444798,0.006340592803046988,2937.46,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,3001.224,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2837.779,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2436.27,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,2756.02,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3328.956,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3627.411,1,1,0,1
medium_bin_2.bin,250000,250098,1.000392,2701.549,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2727.896,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2672.924,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2741.852,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2672.981,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2669.24,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2704.419,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2747.037,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2710.558,0,0,1,0
small_text_4.txt,30000,22740,0.758,2699.898,0,0,1,0
small_text_5.txt,40000,30320,0.758,2647.433,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2696.798,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2770.754,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2939.068,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3174.737,1,0,1,0
stupid3.txt,27,27,1.0,2770.702,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3057.219,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,3087.594,1,1,0,1
stupid6.txt,119367250,754945,0.00632455719638343,3083.705,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3611.934,1,1,0,1
stupid8.txt,11843716,77406,0.006535617706469828,2788.413,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2950.546,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,3039.472,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2857.857,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2880.915,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,3248.643,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3419.671,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3641.361,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2800.099,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2792.147,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2700.218,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2773.127,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2746.537,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2734.791,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2768.931,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2732.368,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2686.959,0,0,1,0
small_text_4.txt,30000,22740,0.758,2695.141,0,0,1,0
small_text_5.txt,40000,30320,0.758,2726.953,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2684.091,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2793.421,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,2967.311,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3317.034,1,1,0,1
stupid3.txt,27,27,1.0,2723.856,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3017.812,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,2988.794,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,3053.806,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3399.511,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2774.853,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2851.143,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,3024.185,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2836.735,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2932.655,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,3138.437,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3369.529,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3228.735,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2335.82,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2303.378,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2389.567,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2327.501,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2314.477,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2338.972,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2320.319,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2328.473,0,0,1,0
large_1.bin,5000000,5001548,1.0003096,2519.885,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2840.821,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2952.827,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,3335.988,1,1,0,1
large_5.bin,75000000,75022898,1.0003053066666667,3430.473,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3715.48,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2752.233,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2750.086,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2733.848,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2896.796,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2753.101,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2727.144,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2686.885,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2717.623,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2716.563,0,0,1,0
small_text_4.txt,30000,22740,0.758,2769.026,0,0,1,0
small_text_5.txt,40000,30320,0.758,2680.59,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2736.252,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2827.83,1,1,0,1
stupid10.txt,92927100,588322,0.006331005702319345,2973.179,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3186.859,1,0,1,0
stupid3.txt,27,27,1.0,2703.103,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3119.364,1,1,0,1
stupid5.txt,104952993,664104,0.00632763279080569,3023.851,1,0,1,0
stupid6.txt,119367250,754945,0.00632455719638343,3078.793,1,0,1,0
stupid7.txt,247805617,1564312,0.00631265755368249,3585.315,1,1,0,1
stupid8.txt,11843716,77406,0.006535617706469828,2783.977,1,0,1,0
stupid9.txt,70150854,444798,0.006340592803046988,2920.092,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,3061.909,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2892.469,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2925.75,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,3201.555,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3412.33,1,0,1,0
large_6.bin,100000000,100030523,1.00030523,3632.547,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2793.841,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2780.235,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2759.398,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2850.303,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2722.638,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2708.044,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2688.003,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2735.648,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2727.665,0,0,1,0
small_text_4.txt,30000,22740,0.758,2716.605,0,0,1,0
small_text_5.txt,40000,30320,0.758,2713.878,0,0,1,0
small_text_6.txt,50000,37890,0.7578,2709.431,0,0,1,0
stupid1.txt,34984320,223185,0.006379572334119971,2832.453,1,0,1,0
stupid10.txt,92927100,588322,0.006331005702319345,3013.695,1,0,1,0
stupid2.txt,174921600,1105019,0.006317224402246492,3193.693,1,0,1,0
stupid3.txt,27,27,1.0,2749.73,0,0,1,0
stupid4.txt,122978270,777700,0.00632388144669786,3032.107,1,0,1,0
stupid5.txt,104952993,664104,0.00632763279080569,3129.335,1,1,0,1
stupid6.txt,119367250,754945,0.00632455719638343,3187.28,1,1,0,1
stupid7.txt,247805617,1564312,0.00631265755368249,3417.91,1,0,1,0
stupid8.txt,11843716,77406,0.006535617706469828,2764.013,1,1,0,1
stupid9.txt,70150854,444798,0.006340592803046988,3015.1,1,0,1,0
large_1.bin,5000000,5001548,1.0003096,3036.82,0,0,1,0
large_2.bin,10000000,10003073,1.0003073,2903.421,0,0,1,0
large_3.bin,20000000,20006123,1.00030615,2993.657,1,0,1,0
large_4.bin,50000000,50015273,1.00030546,3174.546,1,0,1,0
large_5.bin,75000000,75022898,1.0003053066666667,3499.011,1,1,0,1
large_6.bin,100000000,100030523,1.00030523,3602.362,1,0,1,0
medium_bin_2.bin,250000,250098,1.000392,2763.95,0,0,1,0
medium_bin_4.bin,1000000,1000328,1.000328,2741.631,0,0,1,0
medium_text_1.txt,100000,75763,0.75763,2727.43,0,0,1,0
medium_text_3.txt,500000,378799,0.757598,2787.573,0,0,1,0
small1.txt.txt,6,26,4.333333333333333,2763.353,0,0,1,0
small2.txt.txt,12,29,2.4166666666666665,2703.55,0,0,1,0
small_text_1.txt,5000,3818,0.7636,2735.809,0,0,1,0
small_text_2.txt,10000,7596,0.7596,2813.35,0,0,1,0
small_text_3.txt,20000,15182,0.7591,2757.609,0,0,1,0
